ship_city,ship_state,ship_postal_code,ship_country
kolkata,WEST BENGAL,700070.0,IN
kolkata,WEST BENGAL,700060.0,IN
"Shikrapur, Pune",MAHARASHTRA,412208.0,IN
NALLAJERLA,ANDHRA PRADESH,534112.0,IN
Hyderabad,TELANGANA,500009.0,IN
NEYVELI,TAMIL NADU,607801.0,IN
Bhattanagar .liluah .Howrah,WEST BENGAL,711203.0,IN
CHANDI MANDIR,HARYANA,134114.0,IN
BENGALURU,KARNATAKA,560107.0,IN
DEBAI,UTTAR PRADESH,203393.0,IN
SANASWADI,MAHARASHTRA,412216.0,IN
"ALAGAPPAPURAM,kanyakumari district",TAMIL NADU,629401.0,IN
KARIMNAGAR,TELANGANA,505472.0,IN
Rayachoty,ANDHRA PRADESH,516267.0,IN
NEW DELHI-110033,DELHI,110033.0,IN
Lucknow,UTTAR PRADESH,226011.0,IN
moujpur NEW DELHI,DELHI,110053.0,IN
PUNE,MAHARASHTRA,410516.0,IN
Ulhasnagar.Mumbai,MAHARASHTRA,421004.0,IN
GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201318.0,IN
BASTI,UTTAR PRADESH,272151.0,IN
MUZAFFARPUR,BIHAR,843108.0,IN
"Taluka-SHAHAPUR , Dist- Thane",MAHARASHTRA,421601.0,IN
Cherpu,KERALA,680562.0,IN
Mumbai,MAHARASHTRA,400065.0,IN
KOTTAYAM,KERALA,686517.0,IN
Karungal,TAMIL NADU,629157.0,IN
LUCKNOW,UTTAR PRADESH,226501.0,IN
SOUTH DELHI,Delhi,110017.0,IN
KENDUJHAR,ODISHA,758023.0,IN
Shadnagar,TELANGANA,509216.0,IN
NORTH LAKHIMPUR,ASSAM,787032.0,IN
IRINJALAKUDA,KERALA,680121.0,IN
Jaipur,Rajasthan,302015.0,IN
MYSURU,KARNATAKA,570014.0,IN
Golaghat,ASSAM,785621.0,IN
Tenali,ANDHRA PRADESH,522201.0,IN
Bahadurgarh,HARYANA,124507.0,IN
CUTTACK,ODISHA,754032.0,IN
Gorakhpur,ODISHA,765015.0,IN
SURENDRANAGAR,Gujarat,363035.0,IN
RAJGARH RAJGARH DISTRICT,MADHYA PRADESH,465661.0,IN
KARUR,TAMIL NADU,639003.0,IN
HOSHIARPUR,PUNJAB,144523.0,IN
GREATER NOIDA,UTTAR PRADESH,203201.0,IN
Kodambal,KARNATAKA,585412.0,IN
Theni,TAMIL NADU,625579.0,IN
tonk,RAJASTHAN,304001.0,IN
Kozhikode,KERALA,673633.0,IN
AMBALA cantt,HARYANA,133001.0,IN
CHITTUR THATHAMANGALAM,KERALA,678531.0,IN
WEST GODAVARI,ANDHRA PRADESH,534260.0,IN
KAKDWIP,WEST BENGAL,743347.0,IN
DHARWAD,KARNATAKA,580004.0,IN
BASTI,UTTAR PRADESH,272302.0,IN
"HARUR (tk), Dharmapuri (dt).",TAMIL NADU,636903.0,IN
GHAZIABAD,UTTAR PRADESH,201201.0,IN
BULANDSHAHR,UTTAR PRADESH,203392.0,IN
SINNAR,MAHARASHTRA,422103.0,IN
DHARAPURAM,TAMIL NADU,638656.0,IN
PUTHUPPALLY,KERALA,686011.0,IN
Nileshwar,KERALA,671314.0,IN
"Holealur, District: Gadag",KARNATAKA,582203.0,IN
New Delhi,Delhi,110002.0,IN
KANCHIPURAM,TAMIL NADU,600115.0,IN
BHADRAK,ODISHA,756130.0,IN
Chennai,TAMIL NADU,600114.0,IN
NARASINGAPURAM VELLORE DISTRICT,TAMIL NADU,632406.0,IN
CHIK BALLAPUR,KARNATAKA,562101.0,IN
PURI,ODISHA,752014.0,IN
ADDANKI,ANDHRA PRADESH,523201.0,IN
KOZHIKODE,KERALA,673032.0,IN
Kanchepuram,TAMIL NADU,601301.0,IN
NIZAMABAD,TELANGANA,503165.0,IN
NARGUND,KARNATAKA,582207.0,IN
GUNTUR,ANDHRA PRADESH,522503.0,IN
NIT FARIDABAD,HARYANA,121001.0,IN
Chengannur Alapuzha,KERALA,689521.0,IN
PUNE,MAHARASHTRA,412211.0,IN
BENGALURU RURAL,KARNATAKA,562107.0,IN
Bangalore north,KARNATAKA,560092.0,IN
SATARA,MAHARASHTRA,415015.0,IN
TIRUKKOYILUR,TAMIL NADU,605757.0,IN
BAILHONGAL,KARNATAKA,591102.0,IN
Near kaushalya vatika NH2 etawah,UTTAR PRADESH,206001.0,IN
NORTH DELHI,DELHI,110089.0,IN
Mysore,KARNATAKA,570007.0,IN
PATHANAMTHITTA District,KERALA,689544.0,IN
SUKMA,CHHATTISGARH,494111.0,IN
"Caranzalem, Panjim",GOA,403002.0,IN
RANEBENNUR,KARNATAKA,581115.0,IN
goa,Goa,403717.0,IN
Chennai,TAMIL NADU,600001.0,IN
CHERTHALA City,KERALA,688524.0,IN
JAGATSINGHAPUR,ODISHA,754103.0,IN
Kawai,RAJASTHAN,325219.0,IN
ALAPPUZHA,KERALA,688007.0,IN
KHANAPUR,KARNATAKA,591302.0,IN
Margao,GOA,403718.0,IN
KANNAMANGALAM,TAMIL NADU,632311.0,IN
PANDALKUDI,TAMIL NADU,626113.0,IN
DAHEJ SIR,Gujarat,392130.0,IN
L.N.D Peta (Lakshmi Narayana Devi Peta),ANDHRA PRADESH,534318.0,IN
BHINMAL,RAJASTHAN,343029.0,IN
Armoor,TELANGANA,503224.0,IN
KUDCHI,KARNATAKA,591311.0,IN
"PERZAADIGUDA, HYDERABAD",TELANGANA,500039.0,IN
Bangaluru,KARNATAKA,560102.0,IN
MALAPPURAM,KERALA,673642.0,IN
BESTAWARIPETA,ANDHRA PRADESH,523346.0,IN
"Mahalakshmi layout, Banagalore",KARNATAKA,560086.0,IN
Jhansi,UTTAR PRADESH,284003.0,IN
KHANDALA SATARA,MAHARASHTRA,412802.0,IN
Galsi,WEST BENGAL,713406.0,IN
ghaziabad,UTTAR PRADESH,201014.0,IN
HYDERABAD,TELANGANA,500063.0,IN
KHAMMAM,TELANGANA,507165.0,IN
SHIVNAGARI HOLI INDUSTRIAL ESTATE,HIMACHAL PRADESH,176309.0,IN
Bathinda,PUNJAB,151001.0,IN
Valsad,Gujarat,396001.0,IN
HUBLI,KARNATAKA,580030.0,IN
"PERUMCHERY  POST, THRISSUR",KERALA,680306.0,IN
Thrikkakkara,KERALA,682021.0,IN
hyderabad,TELANGANA,500020.0,IN
ROURKELA,ODISHA,770034.0,IN
IB THEMAL POWER PLANT BANHARPALI TOWNSHIP,ODISHA,768234.0,IN
AHMED NAGAR,MAHARASHTRA,423107.0,IN
Jhalod,Gujarat,389170.0,IN
KARARI CHANDPUR,WEST BENGAL,732201.0,IN
MAGADI,KARNATAKA,562120.0,IN
Sector 22 B,Chandigarh,160022.0,IN
TRIVANDRUM,KERALA,695013.0,IN
Ernakulam,KERALA,682019.0,IN
KORBA,CHHATTISGARH,495684.0,IN
NAGAL CHAUDHRY,HARYANA,123023.0,IN
kurnool,ANDHRA PRADESH,518006.0,IN
Mahabubnagar,TELANGANA,509001.0,IN
Bhopal,MADHYA PRADESH,462041.0,IN
"Penumur, Chittoor",ANDHRA PRADESH,517126.0,IN
West Patel Nagar,Delhi,110008.0,IN
Jalandhar,PUNJAB,144021.0,IN
"CHANDANNAGAR, District - Hooghly",WEST BENGAL,712136.0,IN
NARSIMHAPUR,MADHYA PRADESH,487001.0,IN
Bhandup east MUMBAI,MAHARASHTRA,400042.0,IN
"Raxaul, East Champaran, PIN-845305",BIHAR,845305.0,IN
KARWI Chitrakoot,UTTAR PRADESH,210205.0,IN
Kakinada,ANDHRA PRADESH,533002.0,IN
"Somanur,Karumathampatti",TAMIL NADU,641668.0,IN
hyderabad,TELANGANA,500017.0,IN
Kalaburgi,KARNATAKA,585105.0,IN
Indore,MADHYA PRADESH,452002.0,IN
SALEM,TAMIL NADU,636010.0,IN
Mangaluru,KARNATAKA,575016.0,IN
NASHIK,MAHARASHTRA,422222.0,IN
Erayamkudy,KERALA,680308.0,IN
CHALLAKERE,KARNATAKA,577522.0,IN
NOIDA Extension,UTTAR PRADESH,201307.0,IN
Jamshedpur,JHARKHAND,831002.0,IN
BOKARO THERMAL,JHARKHAND,829107.0,IN
NANPARA,UTTAR PRADESH,271865.0,IN
KARORAN,PUNJAB,140901.0,IN
"Bangihati, Po-Mallickpara,Serampore",WEST BENGAL,712203.0,IN
OLD GOA,GOA,403110.0,IN
Kanpur,UTTAR PRADESH,208026.0,IN
hyderabad,TELANGANA,500082.0,IN
KALABURGI,KARNATAKA,585106.0,IN
ARUPPUKKOTTAI,TAMIL NADU,626101.0,IN
BALLIA,UTTAR PRADESH,277506.0,IN
RUDRAPUR,UTTAR PRADESH,274204.0,IN
Trissur,KERALA,680010.0,IN
Shivamoga,KARNATAKA,577424.0,IN
Ghaziabad up,UTTAR PRADESH,201002.0,IN
Ramgarh Cantt,JHARKHAND,829122.0,IN
Navi Mumbai,MAHARASHTRA,400701.0,IN
BATLAGUNDU,TAMIL NADU,624202.0,IN
SEKMAI BAZAR,MANIPUR,795136.0,IN
KALLIASSERI,KERALA,670331.0,IN
RUKADI,MAHARASHTRA,416118.0,IN
AMRAVATI,MAHARASHTRA,444602.0,IN
Maddur,KARNATAKA,571422.0,IN
VEERAKKALPUDUR,TAMIL NADU,636402.0,IN
BULANDSHAHR,UTTAR PRADESH,203389.0,IN
greater noida,UTTAR PRADESH,201310.0,IN
CHENNAI 600042,TAMIL NADU,600042.0,IN
Halashi,KARNATAKA,591120.0,IN
Martur,ANDHRA PRADESH,523301.0,IN
SUKHIA POKHARI,WEST BENGAL,734221.0,IN
THRISSUR,KERALA,680541.0,IN
vaniyambadi tirpattur district,TAMIL NADU,635752.0,IN
HISAR,HARYANA,125006.0,IN
Batika,WEST BENGAL,712134.0,IN
oodlabari,WEST BENGAL,735222.0,IN
SONGADH TAPI DISTRICT,Gujarat,394670.0,IN
PERUMBALA,KERALA,671317.0,IN
BAGHPAT,UTTAR PRADESH,250620.0,IN
Kasaragod,KERALA,671317.0,IN
Adityapur/ Jamshedpur,JHARKHAND,831013.0,IN
Siddipet,TELANGANA,502103.0,IN
Bangalore,KARNATAKA,560002.0,IN
MAHARAJGANJ,UTTAR PRADESH,273302.0,IN
"Kakkanad, Ernakulam",KERALA,682030.0,IN
UTTARA KANNADA,KARNATAKA,581365.0,IN
Ambala City,HARYANA,134003.0,IN
BANDHBAHAL,ODISHA,768211.0,IN
BALLARPUR,MAHARASHTRA,442401.0,IN
COIMB,TAMIL NADU,641034.0,IN
KOLKATA 700078,WEST BENGAL,700078.0,IN
KOLKATA - 700028,WEST BENGAL,700028.0,IN
KIZHAKKUMMURI,KERALA,680571.0,IN
Nilambur kalikavu,KERALA,676525.0,IN
Lucknow,UTTAR PRADESH,226004.0,IN
VISAKHAPATNAM,ANDHRA PRADESH,530043.0,IN
KUSHINAGAR,UTTAR PRADESH,274207.0,IN
BADNAGAR Jill Ujjain,MADHYA PRADESH,456771.0,IN
Ernakulam,KERALA,683513.0,IN
KUREEKKAD,KERALA,682305.0,IN
Bargur,TAMIL NADU,635104.0,IN
JOBAT,MADHYA PRADESH,457990.0,IN
katpadi,TAMIL NADU,632007.0,IN
Visakhapatnam,ANDHRA PRADESH,530051.0,IN
Maharajganj,UTTAR PRADESH,273310.0,IN
INDOREindore,MADHYA PRADESH,452012.0,IN
"Chaul,katkar Ali,Alibag,Raigad",MAHARASHTRA,402203.0,IN
KURAOLI,UTTAR PRADESH,205265.0,IN
Bhimavaram,ANDHRA PRADESH,534202.0,IN
"BENGALURU,",KARNATAKA,560043.0,IN
Akola,MAHARASHTRA,444002.0,IN
PUNGANUR,ANDHRA PRADESH,517247.0,IN
Chandigarh,Chandigarh,160019.0,IN
Dindigul,TAMIL NADU,624003.0,IN
Thirupporur,TAMIL NADU,603110.0,IN
PATHANAMTHITTA,KERALA,689615.0,IN
PUNE,MAHARASHTRA,412110.0,IN
GAJAPATHINAGARAM,ANDHRA PRADESH,535270.0,IN
KHARIAR,ODISHA,766107.0,IN
MUMBAI - 400092.,MAHARASHTRA,400092.0,IN
Jodhpur,Rajasthan,342026.0,IN
Mananthavady,KERALA,670645.0,IN
Aluva,KERALA,683106.0,IN
SARAIRANJAN,BIHAR,848127.0,IN
GTB NAGAR,DELHI,110009.0,IN
Nagpur,MAHARASHTRA,441401.0,IN
Chikkaballapur,KARNATAKA,561228.0,IN
dwaraka tirumala,ANDHRA PRADESH,534426.0,IN
ERNAKULAM,KERALA,682312.0,IN
Navi Mumbai,MAHARASHTRA,410210.0,IN
Cuttack,ODISHA,754221.0,IN
HARIDWAR,UTTARAKHAND,249402.0,IN
new delhi,DELHI,110065.0,IN
SANIVARAPUPETA,ANDHRA PRADESH,534003.0,IN
Hejamadi,KARNATAKA,574103.0,IN
GUDIPALA,ANDHRA PRADESH,517132.0,IN
SIKANDRA RAO hathras,UTTAR PRADESH,204215.0,IN
BHEL HARIDWAR,UTTARAKHAND,249403.0,IN
ahmedabad,Gujarat,380016.0,IN
JEYPORE,ODISHA,764001.0,IN
SURIYAMPALAYAM,TAMIL NADU,638316.0,IN
NANDYALA DISTRICT,ANDHRA PRADESH,518124.0,IN
CHHIBRAMAU,UTTAR PRADESH,209721.0,IN
Jind,HARYANA,126102.0,IN
SURAT,Gujarat,394230.0,IN
Kumta,KARNATAKA,581343.0,IN
KURNOOL,ANDHRA PRADESH,518145.0,IN
VADIPATTI,TAMIL NADU,625218.0,IN
Bagodar,JHARKHAND,825322.0,IN
Hyderabad,TELANGANA,500086.0,IN
SHIKOHABAD,UTTAR PRADESH,283141.0,IN
Mumbai,MAHARASHTRA,400705.0,IN
Guntur,ANDHRA PRADESH,522034.0,IN
HYDERABAD,TELANGANA,501401.0,IN
BANGA,PUNJAB,144505.0,IN
Angul,ODISHA,759145.0,IN
NILGIRIS,TAMIL NADU,643001.0,IN
TEHRI,UTTARAKHAND,249124.0,IN
Mumbai 400064,MAHARASHTRA,400064.0,IN
RANGAMPETA,ANDHRA PRADESH,533291.0,IN
VIJAYAWADA,ANDHRA PRADESH,520011.0,IN
Vikas Puri,New Delhi,110018.0,IN
CHHINDWARA,MADHYA PRADESH,480003.0,IN
"Kanchikacherla, krishna district",ANDHRA PRADESH,521180.0,IN
DehraDun,UTTARAKHAND,248001.0,IN
Dhemaji,ASSAM,787057.0,IN
KOGNOLI,KARNATAKA,591229.0,IN
salt lake city,WEST BENGAL,700064.0,IN
Bengaluru,KARNATAKA,560006.0,IN
Venmony,KERALA,689509.0,IN
NEW DELHI 110023,DELHI,110023.0,IN
Virar east,MAHARASHTRA,401303.0,IN
VASAI West,MAHARASHTRA,401202.0,IN
Nirjuli,ARUNACHAL PRADESH,791109.0,IN
KOVALAM,KERALA,695527.0,IN
Chennai,TAMIL NADU,600015.0,IN
BISHNUGARH,JHARKHAND,825312.0,IN
MEERUT,UTTAR PRADESH,250003.0,IN
GANDHINAGAR,Gujarat,382024.0,IN
Siliguri,WEST BENGAL,734005.0,IN
Mumbai,MAHARASHTRA,400017.0,IN
champawat,UTTARAKHAND,262523.0,IN
WILLIAMNAGAR,MEGHALAYA,794111.0,IN
INDIAN TEHEPHONE INDUSTRY MANKAPUR,UTTAR PRADESH,271308.0,IN
OTTAPPALAM,KERALA,679302.0,IN
CONTAI,WEST BENGAL,721455.0,IN
mumbai,MAHARASHTRA,400093.0,IN
Kannur,KERALA,670008.0,IN
SHIVAMOGGA,KARNATAKA,577436.0,IN
BAVLA,Gujarat,382220.0,IN
BHIWANI,HARYANA,127029.0,IN
Greater noida west,UTTAR PRADESH,201009.0,IN
Siolim,GOA,403517.0,IN
NELLORE,ANDHRA PRADESH,524222.0,IN
TISWADI,goa,403005.0,IN
Chittorgarh,RAJASTHAN,312001.0,IN
Bengaluru,KARNATAKA,560105.0,IN
SOUTH GOA,GOA,403721.0,IN
BULDANA,MAHARASHTRA,443001.0,IN
Digras,MAHARASHTRA,413517.0,IN
GREATER NOIDA(west) Sector 1,UTTAR PRADESH,201308.0,IN
PATHANAMTHITTA,KERALA,689693.0,IN
"Boduppal, Hyderabad - 92",TELANGANA,500092.0,IN
KOZHIKODE,KERALA,673015.0,IN
CHENGALPATTU Taluk,TAMIL NADU,603202.0,IN
THOOTHUKKUDI,TAMIL NADU,628904.0,IN
ASHOKNAGAR,MADHYA PRADESH,473331.0,IN
Talegaon dhamdhere bazaarmaidaan,MAHARASHTRA,412208.0,IN
CHANDANNAGAR,WEST BENGAL,712102.0,IN
Bhatinda,PUNJAB,151004.0,IN
KOLKATA,WEST BENGAL,700111.0,IN
Vasai Virar,MAHARASHTRA,401202.0,IN
NIZAMABAD,TELANGANA,503230.0,IN
Chennai,TAMIL NADU,600007.0,IN
KOTTAYAM,KERALA,686564.0,IN
delhi,DELHI,110029.0,IN
NALLA-SOPARA,MAHARASHTRA,401203.0,IN
BARDHAMAN,WEST BENGAL,713205.0,IN
coimbatore,TAMIL NADU,641022.0,IN
ANKLESHWAR,Gujarat,393010.0,IN
Holehonnur,KARNATAKA,577227.0,IN
kunnamkulam,KERALA,680517.0,IN
Pitampura,Delhi,110034.0,IN
AGRA,UTTAR PRADESH,283125.0,IN
PUNE,MAHARASHTRA,412306.0,IN
chittorgarh,RAJASTHAN,312001.0,IN
Bengaluru,KARNATAKA,560005.0,IN
MEHMEDABAD,Gujarat,387130.0,IN
Gulbarga,KARNATAKA,585313.0,IN
Gurugram,HARYANA,122006.0,IN
MUMBAI,MAHARASHTRA,421202.0,IN
"Kharghar,NAVI MUMBAI",MAHARASHTRA,410210.0,IN
Gooty,ANDHRA PRADESH,515401.0,IN
Margao Salcete,GOA,403720.0,IN
BHUSHAN STEEL PLANT MERAMANDALI TOWNSHIP,ODISHA,759121.0,IN
PRAYAGRAJ,UTTAR PRADESH,211011.0,IN
KHAIRAGARH,CHHATTISGARH,491881.0,IN
MYSURU,KARNATAKA,570012.0,IN
"Perumanallur, tirupur",TAMIL NADU,641666.0,IN
PATHANAMTHITTA,KERALA,689503.0,IN
Shahjahanpur,UTTAR PRADESH,242001.0,IN
bhopal,MADHYA PRADESH,462003.0,IN
NELLORE,ANDHRA PRADESH,524240.0,IN
THANJAVUR,TAMIL NADU,613009.0,IN
AURANGABAD,MAHARASHTRA,431133.0,IN
ahmedabad,Gujarat,380054.0,IN
NIZAMABAD,TELANGANA,503306.0,IN
Singrauli,MADHYA PRADESH,486889.0,IN
hyderabad,TELANGANA,500080.0,IN
Amethi,UTTAR PRADESH,227817.0,IN
KULADA,ODISHA,761131.0,IN
MANGALAGIRi,ANDHRA PRADESH,522503.0,IN
Angamaly,KERALA,683574.0,IN
RAIPUR BAZAR,WEST BENGAL,722134.0,IN
"Kondapur, Hyderabad",ANDHRA PRADESH,500084.0,IN
karanja lad,MAHARASHTRA,444105.0,IN
JAIPUR,Rajasthan,302004.0,IN
MUNNAR,KERALA,685565.0,IN
TENALI,ANDHRA PRADESH,522202.0,IN
Delhi,DELHI,110065.0,IN
Bengaluru,KARNATAKA,560011.0,IN
KOTTAKUPPAM,TAMIL NADU,605104.0,IN
Bangalore,KARNATAKA,560003.0,IN
THANE(near KALYAN),MAHARASHTRA,421204.0,IN
Dist- Paschim Medinipore,WEST BENGAL,721133.0,IN
TALWANDI SABO,PUNJAB,151302.0,IN
PHULABANI,ODISHA,762029.0,IN
Amrath,BIHAR,811313.0,IN
KURUMPILAVU,KERALA,680564.0,IN
New Delhi,Delhi,110076.0,IN
RAYA,UTTAR PRADESH,281204.0,IN
Eranakulam,KERALA,682021.0,IN
DAVANAGERE,KARNATAKA,577230.0,IN
SHIMLA,HIMACHAL PRADESH,172001.0,IN
"Pen, Dist : Raigad",MAHARASHTRA,402107.0,IN
PUNE 411038,MAHARASHTRA,411038.0,IN
Imphal West,MANIPUR,795001.0,IN
NEW DELHI 41,DELHI,110041.0,IN
kolkata,WEST BENGAL,700030.0,IN
SOUTH GOA,GOA,403709.0,IN
CHARHI,JHARKHAND,825336.0,IN
Kodagu Dist,KARNATAKA,571216.0,IN
Thane-West,MAHARASHTRA,400606.0,IN
Mathura,UTTAR PRADESH,281204.0,IN
KOLHAPUR,MAHARASHTRA,416223.0,IN
Jajpur road,ODISHA,755019.0,IN
Ahmedabad,Gujarat,380052.0,IN
Kannur,KERALA,670641.0,IN
chennai,TAMIL NADU,600035.0,IN
Tiswadi,GOA,403104.0,IN
"New Panvel, Navi Mumbai, Raigad Dist.",MAHARASHTRA,410206.0,IN
"Kharghar,",MAHARASHTRA,410210.0,IN
FIROZPUR,PUNJAB,152001.0,IN
LAKHERI,RAJASTHAN,323603.0,IN
TIRUPPUR,TAMIL NADU,641603.0,IN
Kollam,KERALA,691003.0,IN
Bengaluru,KARNATAKA,560071.0,IN
new Delhi,delhi,110014.0,IN
GAUTAM BUDDHA NAGAR,UTTAR PRADESH,201303.0,IN
Balussery,KERALA,673612.0,IN
Ampati,MEGHALAYA,794105.0,IN
"LILUAH,HOWRAH",WEST BENGAL,711203.0,IN
MALLAWAN,UTTAR PRADESH,241303.0,IN
KANGRA,HIMACHAL PRADESH,176025.0,IN
KARKAL,KARNATAKA,576117.0,IN
ANAPARTHY,ANDHRA PRADESH,533264.0,IN
NEW DELHI,Delhi,110019.0,IN
Pithoragarh,UTTARAKHAND,262501.0,IN
NELLORE,ANDHRA PRADESH,524123.0,IN
MADURAi,TAMIL NADU,625014.0,IN
Joginder Nagar,HIMACHAL PRADESH,175015.0,IN
SARSAWAN,UTTAR PRADESH,247232.0,IN
BANTVAL,KARNATAKA,574265.0,IN
CHATRA,JHARKHAND,825401.0,IN
THURAIYUR,TAMIL NADU,621008.0,IN
SAMASTIPUR,BIHAR,848205.0,IN
PALLANA GARI PALLI,ANDHRA PRADESH,516504.0,IN
Allahabad,UTTAR PRADESH,211015.0,IN
Dilshad Garden,DELHI,110095.0,IN
KORAPUT,ODISHA,764044.0,IN
AMRITSAR,PUNJAB,143514.0,IN
PAVAGADA,KARNATAKA,561202.0,IN
SUPELA BHILAI,CHHATTISGARH,490023.0,IN
Kirti Nagar,New Delhi,110015.0,IN
Nawanshahr,PUNJAB,144524.0,IN
ROHA MIDC,MAHARASHTRA,402116.0,IN
Goregaon East,MAHARASHTRA,400063.0,IN
ACHAMPET,TELANGANA,509375.0,IN
BATIKA,WEST BENGAL,712134.0,IN
Dapoli,MAHARASHTRA,415712.0,IN
THRISSUR,KERALA,680621.0,IN
Noida extension,UTTAR PRADESH,201301.0,IN
Kolkata,WEST BENGAL,700050.0,IN
DAKOR,Gujarat,388225.0,IN
ADRA,WEST BENGAL,723121.0,IN
CHANGANACHERRY,KERALA,686101.0,IN
KHANAKUL I,WEST BENGAL,712613.0,IN
BHILAI nagar,CHHATTISGARH,490006.0,IN
KHARAGPUR,WEST BENGAL,721145.0,IN
AMETHI,UTTAR PRADESH,227412.0,IN
THIRUVALLA,KERALA,689582.0,IN
"Kandivali (W), Mumbai",MAHARASHTRA,400067.0,IN
Patna,BIHAR,800013.0,IN
GUNTUR District,ANDHRA PRADESH,522213.0,IN
KENDRAPARA,ODISHA,754142.0,IN
NADAUN,HIMACHAL PRADESH,177033.0,IN
CHENDAMANGALAM,KERALA,680734.0,IN
"Kanuvai, coimbatore",TAMIL NADU,641108.0,IN
JANGIPUR,WEST BENGAL,742225.0,IN
VADDAKKANKULAM,TAMIL NADU,627116.0,IN
"Rallaguda bridge, besides mallikarjuna marbles and",TELANGANA,501218.0,IN
"GAUTAM BUDDHA NAGAR,noida",UTTAR PRADESH,201301.0,IN
New Delhi,DELHI,110088.0,IN
PUNNAPARA,KERALA,688003.0,IN
Agra,UTTAR PRADESH,282010.0,IN
ULIYAZHATHURA,KERALA,695587.0,IN
MARIHAN,UTTAR PRADESH,231309.0,IN
PONNANI,KERALA,679586.0,IN
Mahilpur,PUNJAB,146107.0,IN
SEETHANAGARAM,ANDHRA PRADESH,533287.0,IN
Dera Bassi,PUNJAB,140507.0,IN
MEERUt,UTTAR PRADESH,250103.0,IN
SIVAGANGA,TAMIL NADU,630562.0,IN
terdal,KARNATAKA,587315.0,IN
SANGLI MIRAJ KUPWAD,MAHARASHTRA,416414.0,IN
HOSHIARPUR,PUNJAB,144527.0,IN
Gurgaun,HARYANA,122001.0,IN
"KHARGHAR,NAVI MUMBAI",MAHARASHTRA,410210.0,IN
Meerut,UTTAR PRADESH,250110.0,IN
COIMBATORE,TAMIL NADU,641010.0,IN
SITAMARHI,BIHAR,843301.0,IN
Nayathod angamaly,KERALA,683572.0,IN
Lucknow,UTTAR PRADESH,226005.0,IN
SOMASUNDARAPALAYA,KARNATAKA,560102.0,IN
Kolkata,WEST BENGAL,700035.0,IN
MEJIA THERMAL POWER TOWNSHIP,WEST BENGAL,722183.0,IN
WANI,MAHARASHTRA,445304.0,IN
Mananthavady,KERALA,670646.0,IN
GAROTH,MADHYA PRADESH,458880.0,IN
Chennai,TAMIL NADU,600063.0,IN
Thoppippala,KERALA,685511.0,IN
KOCHI,KERALA,682508.0,IN
BANGALORE,KARNATAKA,560063.0,IN
CHUMUKEDIMA,NAGALAND,797103.0,IN
BHADRAK,ODISHA,756116.0,IN
RAMANATHAPURAM,TAMIL NADU,623534.0,IN
MUSALGAON MIDC,MAHARASHTRA,422112.0,IN
WAGHAI,Gujarat,394730.0,IN
Berhampur,ODISHA,761002.0,IN
Delhi,Delhi,110056.0,IN
Mira Road.....,MAHARASHTRA,401107.0,IN
THRISSUR,KERALA,680699.0,IN
"Vikas Puri, F block",New Delhi,110018.0,IN
MANJHANA,UTTAR PRADESH,209504.0,IN
Mumbai maharashtra,MAHARASHTRA,400104.0,IN
MURSHIDABAD,WEST BENGAL,742406.0,IN
kozhikode,KERALA,673016.0,IN
"Pimpri chinchwad, pune",MAHARASHTRA,411027.0,IN
Ponmanai,TAMIL NADU,629161.0,IN
AZAMGARH,UTTAR PRADESH,223224.0,IN
CHERTHALA,KERALA,688527.0,IN
Badgam,JAMMU & KASHMIR,191111.0,IN
Pathanamthitta,KERALA,689582.0,IN
Nizar (bardoli),Gujarat,394350.0,IN
ERAL,TAMIL NADU,628802.0,IN
indore,MADHYA PRADESH,452010.0,IN
ZAMANIA,UTTAR PRADESH,232340.0,IN
PUNEpune,MAHARASHTRA,411041.0,IN
Chennai,TAMIL NADU,600075.0,IN
"Pimple Saudagar, Pune",MAHARASHTRA,411027.0,IN
Nashik,MAHARASHTRA,422401.0,IN
DICARPALI - NAVELIM,GOA,403707.0,IN
Guruvayur,KERALA,680101.0,IN
Kozhikode,KERALA,673032.0,IN
CHITTOOR,ANDHRA PRADESH,517129.0,IN
navi mumbai,MAHARASHTRA,410206.0,IN
ATHIRAMPUZHA,KERALA,686601.0,IN
GOSSAIGAON,ASSAM,783360.0,IN
shivamogga,KARNATAKA,577201.0,IN
BANAGANAPALLE,ANDHRA PRADESH,518124.0,IN
BHOPAL,MADHYA PRADESH,462047.0,IN
Chikkbalapura,KARNATAKA,562103.0,IN
PATHANAMTHITTA,KERALA,689663.0,IN
thrissur,KERALA,680010.0,IN
THANE (W),MAHARASHTRA,400610.0,IN
RAVER,MAHARASHTRA,425508.0,IN
Cuddalore,TAMIL NADU,607006.0,IN
AMBALA,HARYANA,133207.0,IN
Nanded,MAHARASHTRA,431603.0,IN
CHANDIGARH,CHANDIGARH,160043.0,IN
Tanuku,ANDHRA PRADESH,534216.0,IN
BARAGAON,UTTAR PRADESH,221204.0,IN
PATIALA,PUNJAB,140412.0,IN
PATHANAMTHITTA,KERALA,689513.0,IN
INDIPUR,ODISHA,759025.0,IN
Haridwar,UTTARAKHAND,249404.0,IN
KUNDLI TDI CITY KINGSBURY,HARYANA,131028.0,IN
MUMBAI 400 020,MAHARASHTRA,400020.0,IN
ERNAKULAM,KERALA,682306.0,IN
UKWA,MADHYA PRADESH,481105.0,IN
